Date,Price
2017-10-19,84.91679387273108
2017-10-20,85.79151783698462
2017-10-23,92.40215148501697
2017-10-24,93.45718171402555
2017-10-25,95.5797170016768
2017-10-26,97.40338137315243
2017-10-27,98.6723355826339
2017-10-30,98.05016852851318
2017-10-31,99.53850972805957
2017-11-01,97.9999923253528
2017-11-02,97.53582789249238
2017-11-03,96.5890211831654
2017-11-06,96.74718404283617
2017-11-07,101.22591800976195
2017-11-08,97.44560534400645
2017-11-09,98.7830661374972
2017-11-10,95.59688576620283
2017-11-13,94.69458143293676
2017-11-14,96.75693585255618
2017-11-15,96.8813266062406
2017-11-16,94.79305972966581
2017-11-17,93.43694318493118
2017-11-20,94.70693391004751
2017-11-21,93.32351822364473
2017-11-22,93.72753176623509
2017-11-23,93.8129584876797
2017-11-24,92.59038736046965
2017-11-27,96.56055963466606
2017-11-28,97.78479114582781
2017-11-29,93.82422824829109
2017-11-30,94.1741068920272
2017-12-01,92.9276439065713
2017-12-04,94.511936334372
2017-12-05,93.01388294288358
2017-12-06,92.80044130416587
2017-12-07,93.73770215101341
2017-12-08,95.36078020154964
2017-12-11,93.07155616455053
2017-12-12,92.44890515337687
2017-12-13,91.57074167288566
2017-12-14,90.37422482521862
2017-12-15,93.5652559938146
2017-12-18,94.3231003429921
2017-12-19,91.94449066807984
2017-12-20,93.6323376525911
2017-12-21,97.60638656439562
2017-12-22,99.62189063110893
2017-12-25,96.59464045957968
2017-12-26,95.6591521362438
2017-12-27,98.08298506350674
2017-12-28,96.694778390983
2017-12-29,97.55307881598725
2018-01-01,99.06443755334205
2018-01-02,97.22792063698331
2018-01-03,97.11217010508201
2018-01-04,90.81683999938532
2018-01-05,88.95620702897725
2018-01-08,88.50685693369212
2018-01-09,86.29810958228352
2018-01-10,89.11558977408453
2018-01-11,86.56663192693885
2018-01-12,85.80476854471132
2018-01-15,86.02913184418003
2018-01-16,88.5089616403513
2018-01-17,85.96722827915984
2018-01-18,87.96710755531083
2018-01-19,87.98511101089743
2018-01-22,86.25794805848523
2018-01-23,87.05515000809817
2018-01-24,87.40173344127246
2018-01-25,86.35253353118473
2018-01-26,86.47308526887768
2018-01-29,85.80670015854399
2018-01-30,86.00151113467935
2018-01-31,87.14039590622804
2018-02-01,89.90451857168486
2018-02-02,87.67881444163291
2018-02-05,91.41925119071885
2018-02-06,87.85008309290114
2018-02-07,87.58339642867834
2018-02-08,88.61393281110537
2018-02-09,89.11192870086415
2018-02-12,88.00212959661785
2018-02-13,87.63582557166023
2018-02-14,86.7717346933317
2018-02-15,85.74893064678844
2018-02-16,87.20598007268488
2018-02-19,87.82865777977905
2018-02-20,86.61151138548958
2018-02-21,88.16982548255902
2018-02-22,88.71171638509033
2018-02-23,90.15392426002285
2018-02-26,91.289194478557
2018-02-27,89.77562874308062
2018-02-28,88.7698166412079
2018-03-01,90.09655896728668
2018-03-02,91.19640417951678
2018-03-05,91.15828117529377
2018-03-06,91.37218842723824
2018-03-07,93.70704917933519
2018-03-08,92.59836099480064
2018-03-09,93.61156741081851
2018-03-12,93.23301598855275
2018-03-13,92.82711448653494
2018-03-14,94.86704017922634
2018-03-15,96.43313629810709
2018-03-16,98.00212201027256
2018-03-19,100.56091587708383
2018-03-20,100.60315918811438
2018-03-21,101.97529165471427
2018-03-22,101.34250079482666
2018-03-23,101.99953737152099
2018-03-26,101.73404674476858
2018-03-27,101.93140258550105
2018-03-28,103.14470639272902
2018-03-29,101.45680374999753
2018-03-30,105.70254225396177
2018-04-02,103.57577035843792
2018-04-03,101.06055993983928
2018-04-04,103.40134660680593
2018-04-05,105.03852637908871
2018-04-06,106.34965889643162
2018-04-09,107.68614550801884
2018-04-10,107.65976935276291
2018-04-11,105.72780537906445
2018-04-12,105.88809837057549
2018-04-13,104.45403105214785
2018-04-16,106.49113479042745
2018-04-17,106.17792864171803
2018-04-18,104.42493699261856
2018-04-19,103.75372306731988
2018-04-20,104.61058658237386
2018-04-23,103.43115545957966
2018-04-24,101.73029134846229
2018-04-25,102.22609876892163
2018-04-26,102.72693830678651
2018-04-27,101.68540390075859
2018-04-30,100.72744949356803
2018-05-01,101.19492546047157
2018-05-02,98.26414972050561
2018-05-03,95.4980850994751
2018-05-04,94.12588415186728
2018-05-07,93.72406611437577
2018-05-08,94.30685653904712
2018-05-09,97.08958068096418
2018-05-10,98.75497694463773
2018-05-11,98.43908242785578
2018-05-14,98.40164366671182
2018-05-15,96.42863292062172
2018-05-16,96.39292899272533
2018-05-17,95.83643595903402
2018-05-18,96.45499989184667
2018-05-21,94.85918868042924
2018-05-22,95.84448446012777
2018-05-23,98.78257587870193
2018-05-24,98.56770372635157
2018-05-25,99.35961976649658
2018-05-28,100.73106865850754
2018-05-29,99.92276132049291
2018-05-30,100.37060011196608
2018-05-31,100.39587824843247
2018-06-01,100.59200380238626
2018-06-04,99.03683174004884
2018-06-05,99.08537994012887
2018-06-06,100.07226693808067
2018-06-07,102.97665154777579
2018-06-08,104.95230149973027
2018-06-11,109.47193058902394
2018-06-12,107.7918702061812
2018-06-13,109.67245166321258
2018-06-14,110.0746030084561
2018-06-15,114.89543677926986
2018-06-18,113.03804108839356
2018-06-19,111.13963084640852
2018-06-20,109.8073052994745
2018-06-21,105.1429199750038
2018-06-22,104.03733161158307
2018-06-25,102.45776888263816
2018-06-26,102.76594911896146
2018-06-27,103.46836666331778
2018-06-28,107.35085330961806
2018-06-29,109.39142951031957
2018-07-02,108.12926319866678
2018-07-03,106.18636486947138
2018-07-04,107.23106704210893
2018-07-05,104.39966673144394
2018-07-06,108.22374042719547
2018-07-09,110.77660885668269
2018-07-10,109.73713510271705
2018-07-11,105.97724559735755
2018-07-12,108.84683889944566
2018-07-13,108.59749289777007
2018-07-16,111.28596786073571
2018-07-17,107.73721935687855
2018-07-18,106.44571939037846
2018-07-19,106.45688277815384
2018-07-20,106.55691092941908
2018-07-23,105.59775920228266
2018-07-24,106.91319034578645
2018-07-25,104.63033622211381
2018-07-26,104.33239195433562
2018-07-27,104.58340657429882
2018-07-30,105.6594418890983
2018-07-31,107.16321850627531
2018-08-01,104.7528131816958
2018-08-02,101.53875767916658
2018-08-03,104.13343202338739
2018-08-06,104.82553199492531
2018-08-07,103.25632200721371
2018-08-08,106.4596469645473
2018-08-09,106.70594057913873
2018-08-10,109.22270088409591
2018-08-13,109.37019190208001
2018-08-14,113.87787982220314
2018-08-15,117.87576969225819
2018-08-16,117.28883287970322
2018-08-17,119.56792133764843
2018-08-20,121.11124655311257
2018-08-21,124.42638003320599
2018-08-22,122.02514136902407
2018-08-23,123.69945189687877
2018-08-24,126.31798247482935
2018-08-27,121.87477400235363
2018-08-28,118.99058672600358
2018-08-29,114.13759805995917
2018-08-30,113.5226090802704
2018-08-31,115.15175446033642
2018-09-03,118.61173546783075
2018-09-04,118.78750567772471
2018-09-05,122.6566892450523
2018-09-06,119.27111573131415
2018-09-07,115.20782925013381
2018-09-10,115.07983865393942
2018-09-11,115.96380245186919
2018-09-12,115.88797430568525
2018-09-13,111.09614076632698
2018-09-14,110.89812291723071
2018-09-17,108.0048585370554
2018-09-18,109.45141631510614
2018-09-19,110.25391026018482
2018-09-20,108.18140182784286
2018-09-21,107.06958495843415
2018-09-24,104.80139391501392
2018-09-25,104.67001677974265
2018-09-26,106.66951203402078
2018-09-27,104.56657370678404
2018-09-28,105.62070204911493
2018-10-01,104.50057841072714
2018-10-02,102.84346501917582
2018-10-03,102.6233175575763
2018-10-04,100.49851752552259
2018-10-05,99.38569883719404
2018-10-08,97.00466020766268
2018-10-09,100.81641008606286
2018-10-10,100.88751298039632
2018-10-11,99.47564165498999
2018-10-12,99.90135743342127
2018-10-15,99.67692294058202
2018-10-16,99.23641154568433
2018-10-17,100.45536553374762
2018-10-18,101.9772798118963
2018-10-19,100.89529853248807
2018-10-22,99.73335146668212
2018-10-23,99.18471491501147
2018-10-24,94.61840702538886
2018-10-25,91.75110773250219
2018-10-26,94.25935229588396
2018-10-29,97.36042412032941
2018-10-30,96.87549903168029
2018-10-31,97.99258390200464
2018-11-01,98.60258803967703
2018-11-02,104.67430035926463
2018-11-05,107.01811477034863
2018-11-06,106.74432478062393
2018-11-07,104.70435439797447
2018-11-08,101.34031590122305
2018-11-09,101.75269728388696
2018-11-12,100.21348271537984
2018-11-13,97.36290276450681
2018-11-14,96.10385850733338
2018-11-15,94.02503978116845
2018-11-16,97.19771096825171
2018-11-19,98.91157829373356
2018-11-20,98.89580656301763
2018-11-21,101.82301194869241
2018-11-22,101.98056943097349
2018-11-23,100.22388436510633
2018-11-26,103.27695259298599
2018-11-27,104.39009233365609
2018-11-28,102.22452789719873
2018-11-29,101.83538226704525
2018-11-30,100.05200387597647
2018-12-03,97.2849661951336
2018-12-04,99.08702922317974
2018-12-05,102.87099767224953
2018-12-06,99.99355683963287
2018-12-07,101.11942276699254
2018-12-10,99.80357074664789
2018-12-11,98.83123369262694
2018-12-12,97.66029324533605
2018-12-13,95.97274140677216
2018-12-14,96.06587647979985
2018-12-17,94.46935745491949
2018-12-18,94.98035510593387
2018-12-19,94.88492243642727
2018-12-20,94.43147109856217
2018-12-21,92.71741966411844
2018-12-24,91.64788467398772
2018-12-25,93.03248483295214
2018-12-26,93.96451624615675
2018-12-27,92.12740613252896
2018-12-28,92.31043068541612
2018-12-31,93.69764806481464
2019-01-01,90.56926109465358
2019-01-02,91.55349571729558
2019-01-03,90.34018528775904
2019-01-04,91.37114507667214
2019-01-07,89.97634781420125
2019-01-08,86.7284138211409
2019-01-09,83.90533033985692
2019-01-10,83.98602200653687
2019-01-11,84.42228320144034
2019-01-14,82.89539371687364
2019-01-15,83.95412118277318
2019-01-16,81.16429204966643
2019-01-17,81.05702564814655
2019-01-18,79.09379822485722
2019-01-21,78.06267435313362
2019-01-22,78.1366756940085
2019-01-23,76.79207889228886
2019-01-24,76.20146249846958
2019-01-25,77.73508217374625
2019-01-28,76.83818743609129
2019-01-29,78.12244877900578
2019-01-30,76.35733946124014
2019-01-31,77.16642821046136
2019-02-01,79.39124223999039
2019-02-04,75.46670369517548
2019-02-05,74.26392253276185
2019-02-06,75.12103532773689
2019-02-07,74.8159757353755
2019-02-08,75.37132854850415
2019-02-11,74.4608652295764
2019-02-12,74.58981623948195
2019-02-13,74.35757751187063
2019-02-14,76.09424641520745
2019-02-15,76.48144566207401
2019-02-18,76.99785245517153
2019-02-19,76.3635796178279
2019-02-20,75.61887248354573
2019-02-21,74.96468123461682
2019-02-22,75.55608081693083
2019-02-25,74.91992206782024
2019-02-26,75.35412026173809
2019-02-27,78.4819202891868
2019-02-28,79.84927107992016
2019-03-01,79.3286162519501
2019-03-04,81.23442901730697
2019-03-05,80.57143361883837
2019-03-06,77.2871413049782
2019-03-07,75.72889912178846
2019-03-08,72.89543886848398
2019-03-11,72.38296427473635
2019-03-12,72.40962781239388
2019-03-13,74.83743184904714
2019-03-14,75.3267599501204
2019-03-15,74.99667729134981
2019-03-18,76.24073054566306
2019-03-19,72.86915911978163
2019-03-20,73.21253981429663
2019-03-21,74.34127978827475
2019-03-22,72.14287991250247
2019-03-25,73.79315412427279
2019-03-26,74.29272847564775
2019-03-27,73.67567103111475
2019-03-28,74.60808360314877
2019-03-29,77.99632445459163
2019-04-01,78.2800224433293
2019-04-02,78.66863670465904
2019-04-03,77.9458907902139
2019-04-04,76.62105326199428
2019-04-05,77.89347735848985
2019-04-08,76.55981043628182
2019-04-09,76.66939238738492
2019-04-10,75.9369582631291
2019-04-11,76.6644036838608
2019-04-12,77.1760038105353
2019-04-15,78.77746754436792
2019-04-16,77.97391153821042
2019-04-17,77.5530474515915
2019-04-18,76.03492527371228
2019-04-19,75.35928917712225
2019-04-22,75.927951116363
2019-04-23,77.07748300996883
2019-04-24,75.65591936783517
2019-04-25,76.9717360753013
2019-04-26,79.05865206493371
2019-04-29,79.71236418824294
2019-04-30,82.7044408145949
2019-05-01,81.42452475419022
2019-05-02,79.39761640018622
2019-05-03,76.5730934400713
2019-05-06,78.86422825715428
2019-05-07,79.89634910688126
2019-05-08,79.8075288614402
2019-05-09,80.25440094594653
2019-05-10,78.44789196070342
2019-05-13,82.28517370189657
2019-05-14,82.49783344999248
2019-05-15,82.67833012090469
2019-05-16,83.8784335713333
2019-05-17,84.68535958916183
2019-05-20,85.06455357120878
2019-05-21,83.71972643797078
2019-05-22,84.50915047564249
2019-05-23,87.69011630307156
2019-05-24,90.04971710954784
2019-05-27,92.9190372101797
2019-05-28,91.96900384096496
2019-05-29,90.14874445065698
2019-05-30,89.92195379235102
2019-05-31,90.02217165210915
2019-06-03,91.99220158603062
2019-06-04,88.87833063815157
2019-06-05,91.59720821856578
2019-06-06,91.30774657083943
2019-06-07,90.52819559982647
2019-06-10,88.69571594280661
2019-06-11,85.76014199692932
2019-06-12,87.17204652029471
2019-06-13,87.29987206522513
2019-06-14,85.0476036348944
2019-06-17,82.84473671324575
2019-06-18,82.28837681314522
2019-06-19,85.0351982567905
2019-06-20,84.59371021621145
2019-06-21,82.05058142841918
2019-06-24,81.64731420261411
2019-06-25,81.20197126282119
2019-06-26,76.82212102923664
2019-06-27,76.73870009309869
2019-06-28,76.3842677800022
2019-07-01,77.44785204800321
2019-07-02,80.31180560969483
2019-07-03,82.12133504288921
2019-07-04,81.67970507796328
2019-07-05,79.87209088022038
2019-07-08,83.98288344167396
2019-07-09,84.0823501385027
2019-07-10,84.10577429049883
2019-07-11,84.06519310787458
2019-07-12,84.39823378118813
2019-07-15,84.154558505302
2019-07-16,83.18903304689657
2019-07-17,82.2791797161998
2019-07-18,82.2252814720719
2019-07-19,81.3316163767645
2019-07-22,80.17207838211463
2019-07-23,80.34273303324946
2019-07-24,79.93302170307336
2019-07-25,82.33739578702638
2019-07-26,77.97191678036413
2019-07-29,79.67405440883003
2019-07-30,81.65966759733189
2019-07-31,78.2734204537718
2019-08-01,77.73695385105695
2019-08-02,77.15946022189073
2019-08-05,74.98740336948221
2019-08-06,73.82087429548437
2019-08-07,72.18120069780969
2019-08-08,74.71082038888169
2019-08-09,76.10892639632564
2019-08-12,78.04446025900131
2019-08-13,79.17091039344638
2019-08-14,77.38314926127435
2019-08-15,76.57136866015254
2019-08-16,77.3208102589662
2019-08-19,75.4308920104954
2019-08-20,76.50653416229511
2019-08-21,76.13880489661005
2019-08-22,75.56803672986588
2019-08-23,76.6425537096792
2019-08-26,77.32354320391538
2019-08-27,76.76531954555811
2019-08-28,78.54524600183703
2019-08-29,76.84699830163906
2019-08-30,77.79365435245435
2019-09-02,78.71644463762233
2019-09-03,78.22911673456167
2019-09-04,78.73937869992115
2019-09-05,76.76914058616885
2019-09-06,78.1878757890271
2019-09-09,77.8987336834805
2019-09-10,77.08434445616776
2019-09-11,78.70158822620994
2019-09-12,77.59292888415344
2019-09-13,75.40719614005702
2019-09-16,73.05957531195199
2019-09-17,73.94507190555457
2019-09-18,72.05144309474817
2019-09-19,74.580152157673
2019-09-20,71.47473991724296
2019-09-23,73.89981547133257
2019-09-24,74.21169850908261
2019-09-25,74.0681536230826
2019-09-26,73.26093061040429
2019-09-27,73.84575227395736
2019-09-30,73.79016901571397
2019-10-01,75.41842566270105
2019-10-02,75.5907230512859
2019-10-03,75.81795142778161
2019-10-04,75.26658476689805
2019-10-07,75.18086271459994
2019-10-08,75.64367876520764
2019-10-09,73.05641019463705
2019-10-10,71.08653845032136
2019-10-11,72.14325988229113
2019-10-14,72.38979567644645
2019-10-15,72.12342535391763
2019-10-16,72.15001572182605
2019-10-17,72.65157623195532
2019-10-18,71.8672884007367
2019-10-21,70.74859539745381
2019-10-22,71.02571093172216
2019-10-23,69.63591848999513
2019-10-24,70.2044996024001
2019-10-25,67.81391900306474
2019-10-28,69.20974054368772
2019-10-29,69.86390752647584
2019-10-30,70.2216522801185
2019-10-31,71.60177597158709
2019-11-01,73.98679453276334
2019-11-04,75.48779432437699
2019-11-05,72.70852361734082
2019-11-06,70.84780057521866
2019-11-07,69.96246013545316
2019-11-08,69.99896801665851
2019-11-11,70.72367996100556
2019-11-12,69.69713449750265
2019-11-13,69.95747666357109
2019-11-14,68.90058298632773
2019-11-15,68.05790432367446
2019-11-18,66.14321619677185
2019-11-19,64.92190387282062
2019-11-20,63.166825112176724
2019-11-21,61.93396881012732
2019-11-22,63.239093173490446
2019-11-25,62.03831067769742
2019-11-26,65.30448140491303
2019-11-27,65.94879879860876
2019-11-28,66.19259320525413
2019-11-29,65.05625465789213
2019-12-02,65.9674454149775
2019-12-03,65.20797827735477
2019-12-04,65.36709854421515
2019-12-05,68.71400451010591
2019-12-06,68.5819913024475
2019-12-09,70.15838036779668
2019-12-10,69.17170598580368
2019-12-11,69.12330171425282
2019-12-12,71.5713734465093
2019-12-13,70.67391557787755
2019-12-16,73.23577230541997
2019-12-17,74.27242749729473
2019-12-18,73.43691204064984
2019-12-19,74.36575347078677
2019-12-20,75.81224835954393
2019-12-23,76.75506458530491
2019-12-24,74.34461058953222
2019-12-25,73.26343598589477
2019-12-26,72.90075467167391
2019-12-27,72.79222960859003
2019-12-30,73.69583172532111
2019-12-31,73.95774818656507
2020-01-01,71.98256695008844
2020-01-02,72.52991929537477
2020-01-03,73.4156339919416
2020-01-06,74.23758140469141
2020-01-07,75.84227234657106
2020-01-08,77.10720336979381
2020-01-09,77.81532520484231
2020-01-10,77.70612585173464
2020-01-13,75.12478906504248
2020-01-14,75.77028862685917
2020-01-15,76.08501974687105
2020-01-16,76.4982813706879
2020-01-17,74.54489993483337
2020-01-20,72.93315490226074
2020-01-21,74.46935010601847
2020-01-22,74.4104371739975
2020-01-23,75.42465247051513
2020-01-24,75.46737054407852
2020-01-27,75.51228289618425
2020-01-28,76.9293219400596
2020-01-29,76.13534251940949
2020-01-30,76.28170628492217
2020-01-31,75.57644332900665
2020-02-03,74.91968973882254
2020-02-04,74.45642814749928
2020-02-05,74.78721389163485
2020-02-06,74.07112838026141
2020-02-07,75.93143384409454
2020-02-10,74.57285754039606
2020-02-11,74.29414649042837
2020-02-12,73.64075761723213
2020-02-13,75.7718885704159
2020-02-14,76.06975510289224
2020-02-17,77.63959833132495
2020-02-18,75.33283211813448
2020-02-19,75.73518517505113
2020-02-20,77.08271223593052
2020-02-21,77.20956569726935
2020-02-24,78.85487123762455
2020-02-25,78.03905695511705
2020-02-26,80.23873985820087
2020-02-27,83.9279536282327
2020-02-28,83.31890767073041
2020-03-02,82.57653200177704
2020-03-03,84.97684099748896
2020-03-04,87.6613820189254
2020-03-05,86.74468936727123
2020-03-06,86.01570986876719
2020-03-09,85.5309518055426
2020-03-10,83.2311091682584
2020-03-11,81.70190075934921
2020-03-12,80.06109657387734
2020-03-13,78.83168227369755
2020-03-16,78.77699691325408
2020-03-17,79.14601157849545
2020-03-18,81.60033017762997
2020-03-19,79.97100979046084
2020-03-20,81.54535491377166
2020-03-23,81.19635898877252
2020-03-24,81.1160335262554
2020-03-25,82.21080713727054
2020-03-26,80.36480946560204
2020-03-27,80.97945519339945
2020-03-30,81.24903937613607
2020-03-31,82.0492632189406
2020-04-01,82.52378470251374
2020-04-02,86.57619790503492
2020-04-03,85.471935843265
2020-04-06,84.56422908984732
2020-04-07,83.51032112521229
2020-04-08,82.58255967323667
2020-04-09,81.52981846372181
2020-04-10,83.46862450235308
2020-04-13,85.83997521594233
2020-04-14,84.86011826174142
2020-04-15,83.44744241435254
2020-04-16,84.23421086424823
2020-04-17,83.30388941712702
2020-04-20,84.35840306022475
2020-04-21,84.70076829988818
2020-04-22,82.13307447816219
2020-04-23,84.67510167728588
2020-04-24,87.7164241686725
2020-04-27,86.64139151466664
2020-04-28,85.96957146176143
2020-04-29,86.46108596448882
2020-04-30,87.03943590989832
2020-05-01,88.18582235020106
2020-05-04,91.73125315706541
2020-05-05,91.40662133865146
2020-05-06,89.94722825970716
2020-05-07,87.46590943080265
2020-05-08,86.1872802173264
2020-05-11,86.13017774344989
2020-05-12,89.22148949856374
2020-05-13,88.29784847693787
2020-05-14,88.69304836983339
2020-05-15,88.66391643551832
2020-05-18,90.77126847330898
2020-05-19,95.35872570616667
2020-05-20,94.3462663121091
2020-05-21,93.4227306323596
2020-05-22,95.37369783946504
2020-05-25,96.67438809728348
2020-05-26,100.24497411148951
2020-05-27,101.41569142790892
2020-05-28,100.68693431167395
2020-05-29,101.87635879444973
2020-06-01,104.13537246989283
2020-06-02,105.84419682077079
2020-06-03,106.91803706858252
2020-06-04,109.19897234861476
2020-06-05,111.75268988558345
2020-06-08,114.8418895875432
2020-06-09,116.33187097324154
2020-06-10,115.94304779410722
2020-06-11,116.28325643327098
2020-06-12,119.08919226410161
2020-06-15,117.14342808030958
2020-06-16,118.00718118517123
2020-06-17,117.07884509530174
2020-06-18,117.14615330873528
2020-06-19,120.14146766663194
2020-06-22,120.60064611666468
2020-06-23,120.71265167088586
2020-06-24,117.42961485751337
2020-06-25,119.18226023440582
2020-06-26,120.72086550748477
2020-06-29,125.94386515769658
2020-06-30,125.16860954726869
2020-07-01,125.71722438317917
2020-07-02,126.34426087363056
2020-07-03,130.33030424751857
2020-07-06,130.08190633293015
2020-07-07,130.80781937253272
2020-07-08,132.39817170933662
2020-07-09,132.8923058439403
2020-07-10,131.70575399506302
2020-07-13,132.21700937221436
2020-07-14,135.0560569548847
2020-07-15,132.28331478003827
2020-07-16,132.63510816526568
2020-07-17,130.77789616490145
2020-07-20,133.90360984389642
2020-07-21,129.82440534354643
2020-07-22,128.37317141443543
2020-07-23,129.3416491083798
2020-07-24,133.39139830157913
2020-07-27,133.21598791631473
2020-07-28,131.73675884753263
2020-07-29,136.69310955175715
